gene_id	transcript_id(s)	3h_Sal-Brk-dark_2	3h_Sal-Brk-dark_3	3h_Sal-Brk-light_2	3h_Sal-Brk-light_3	3h_Ubi-Brk-light_2	3h_Ubi-Brk-light_3
FBgn0265099	FBtr0344615	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265101	FBtr0081862	3490.00	3799.00	3433.00	4091.00	3080.00	3388.00
FBgn0265102	FBtr0076663,FBtr0345038	2071.00	1754.00	2487.00	2059.00	2655.00	2714.00
FBgn0265103	FBtr0344698	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265104	FBtr0346709,FBtr0346953	2.00	9.00	8.00	4.00	14.00	0.00
FBgn0265105	FBtr0336931,FBtr0336932	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265106	FBtr0336933,FBtr0336934	0.00	0.00	0.00	0.00	0.00	2.00
FBgn0265107	FBtr0336938	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265137	FBtr0086196,FBtr0086197,FBtr0086198,FBtr0086199,FBtr0086200,FBtr0086201,FBtr0086202,FBtr0086203,FBtr0086204,FBtr0086205,FBtr0300336	2863.00	3008.00	3272.00	3309.00	3561.00	3424.00
FBgn0265138	FBtr0077899	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265139	FBtr0114515,FBtr0300224	0.00	0.00	1.00	0.00	0.00	0.00
FBgn0265140	FBtr0301498,FBtr0301499	1880.00	2094.00	2753.00	2172.00	2548.00	3008.00
FBgn0265141	FBtr0336973	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265142	FBtr0336979	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265143	FBtr0336982	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265144	FBtr0336980	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265145	FBtr0344610	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265146	FBtr0452094,FBtr0452095	83.00	1.00	13.00	4.00	5.00	1.00
FBgn0265147	FBtr0336992,FBtr0344021	0.00	0.00	1.00	0.00	0.00	0.00
FBgn0265148	FBtr0336991	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265149	FBtr0336987	7.00	9.00	8.00	11.00	29.00	14.00
FBgn0265150	FBtr0336988	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265151	FBtr0336984	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265152	FBtr0336986	1.00	0.00	2.00	0.00	1.00	1.00
FBgn0265153	FBtr0336985	4.00	4.00	7.00	5.00	15.00	12.00
FBgn0265154	FBtr0336995	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265155	FBtr0337005	1.00	0.00	0.00	0.00	0.00	2.00
FBgn0265156	FBtr0337070	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265157	FBtr0337068	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265158	FBtr0337075	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265159	FBtr0337076	0.00	0.00	0.00	2.00	0.00	0.00
FBgn0265160	FBtr0344593	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265161	FBtr0337078	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265162	FBtr0337083	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265163	FBtr0337084,FBtr0337085	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265164	FBtr0337086	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265165	FBtr0337092	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265166	FBtr0337090	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265167	FBtr0337089	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265168	FBtr0337098	0.00	0.00	0.00	0.00	0.00	4.00
FBgn0265169	FBtr0337099	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265174	FBtr0339071,FBtr0339072,FBtr0339073	594.00	737.00	758.00	733.00	718.00	752.00
FBgn0265176	FBtr0339083	1.00	0.00	0.00	0.00	0.00	1.00
FBgn0265177	FBtr0339084,FBtr0339085	1051.00	1013.00	940.00	1055.00	1014.00	1038.00
FBgn0265178	FBtr0339086,FBtr0339087	2268.77	2329.96	2274.05	2206.50	2214.87	2216.67
FBgn0265180	FBtr0339094,FBtr0339095	1769.31	634.88	1070.00	1466.64	806.43	1282.90
FBgn0265182	FBtr0339097,FBtr0339098	172.00	217.00	212.00	214.00	261.00	231.00
FBgn0265184	FBtr0339103	224.34	257.22	242.91	224.33	255.41	312.47
FBgn0265185	FBtr0339104,FBtr0339105	41.00	0.00	39.00	5.00	65.00	9.00
FBgn0265186	FBtr0339106,FBtr0339107	7.00	2.00	15.00	3.00	10.00	0.00
FBgn0265187	FBtr0339108,FBtr0339109,FBtr0339110	197.00	220.00	312.00	226.00	485.00	480.00
FBgn0265188	FBtr0339111	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265189	FBtr0339113	1578.69	1507.00	1641.10	1607.85	1505.12	1527.77
FBgn0265190	FBtr0339112	2055.31	2616.00	2648.90	2685.15	2861.88	2717.23
FBgn0265191	FBtr0339088,FBtr0339089,FBtr0339090,FBtr0339091,FBtr0339092,FBtr0339093	1883.69	1603.12	2422.00	1935.36	1916.57	2170.10
FBgn0265192	FBtr0339099,FBtr0339100,FBtr0339101,FBtr0339102	3643.66	3932.78	4079.09	4035.67	4028.59	4311.53
FBgn0265193	FBtr0339096	671.00	876.00	781.00	798.00	856.00	830.00
FBgn0265194	FBtr0339074,FBtr0339075,FBtr0339076,FBtr0339077,FBtr0339078,FBtr0339079,FBtr0339080,FBtr0339081,FBtr0339082	3015.00	2855.00	3080.00	2954.00	3325.00	3313.00
FBgn0265196	FBtr0339169	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265197	FBtr0339171	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265198	FBtr0339172	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265199	FBtr0339174	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265200	FBtr0339178	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265201	FBtr0339175	0.00	1.00	0.00	0.00	0.00	3.00
FBgn0265202	FBtr0339184	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265203	FBtr0339186,FBtr0339187	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265204	FBtr0339191	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265205	FBtr0339196,FBtr0344338	4.00	6.00	8.00	2.00	2.00	10.00
FBgn0265252	FBtr0339228	6.00	1.00	4.00	4.00	1.00	4.00
FBgn0265253	FBtr0339230	0.00	1.00	1.00	0.00	0.00	0.00
FBgn0265254	FBtr0339231	9.00	14.00	16.00	13.00	13.00	21.00
FBgn0265255	FBtr0339229,FBtr0345311	12.00	10.00	15.00	15.00	27.00	10.00
FBgn0265256	FBtr0339236	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265257	FBtr0339238	0.00	0.00	0.00	0.00	0.00	2.00
FBgn0265262	FBtr0080429,FBtr0336618	127.01	80.01	102.01	105.00	84.01	91.01
FBgn0265263	FBtr0302890,FBtr0332576	0.00	0.00	0.00	0.00	0.00	2.00
FBgn0265264	FBtr0080101	0.00	0.00	1.00	0.00	0.00	0.00
FBgn0265265	FBtr0071056	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0265266	FBtr0306105	3.00	21.00	5.00	20.00	4.00	1.00
FBgn0265267	FBtr0074392	2.00	6.00	0.00	0.00	2.00	1.00
FBgn0265268	FBtr0300049	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265269	FBtr0077471	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0265270	FBtr0306294,FBtr0339798,FBtr0345642	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265271	FBtr0082425,FBtr0335209	1.00	0.00	0.00	0.00	0.00	0.00
FBgn0265272	FBtr0087714	0.00	1.00	0.00	4.00	2.00	2.00
FBgn0265274	FBtr0085350,FBtr0330306,FBtr0345207	31897.00	45012.00	48041.00	46065.00	48628.00	51763.00
FBgn0265276	FBtr0082533,FBtr0110876,FBtr0110877,FBtr0305186,FBtr0307082,FBtr0307083,FBtr0307085,FBtr0307086,FBtr0307087,FBtr0330170	22128.00	22939.00	28157.00	24930.00	25615.00	26867.00
FBgn0265295	FBtr0304128	32.00	26.00	22.00	27.00	34.00	34.00
FBgn0265296	FBtr0299546,FBtr0299547,FBtr0299548,FBtr0299549,FBtr0299550,FBtr0299551,FBtr0299552,FBtr0302123,FBtr0302124,FBtr0330335,FBtr0330336,FBtr0330337,FBtr0339133,FBtr0339134,FBtr0346856	2.00	0.00	0.00	0.00	0.00	0.00
FBgn0265297	FBtr0086736,FBtr0086738,FBtr0086740	210602.00	267989.00	266418.00	263216.00	255997.00	256118.00
FBgn0265298	FBtr0089898,FBtr0089899,FBtr0302910,FBtr0306252	11580.00	13959.00	12835.00	13999.00	12733.00	12627.00
FBgn0265299	FBtr0339301	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265300	FBtr0339304	0.00	0.00	1.00	0.00	0.00	0.00
FBgn0265301	FBtr0339305	0.00	0.00	2.00	0.00	0.00	0.00
FBgn0265302	FBtr0339311	0.00	3.00	1.00	0.00	3.00	1.00
FBgn0265303	FBtr0339314	0.00	0.00	0.00	1.00	0.00	0.00
FBgn0265304	FBtr0339340	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0265305	FBtr0339339	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265306	FBtr0339347	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265307	FBtr0339348	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265308	FBtr0339355	13.00	8.00	8.00	8.00	6.00	5.00
FBgn0265309	FBtr0339358	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265310	FBtr0339365	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265311	FBtr0339366	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265312	FBtr0339353	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265313	FBtr0339363,FBtr0339364,FBtr0344468,FBtr0344469	167.48	131.21	151.76	158.38	170.62	207.49
FBgn0265314	FBtr0339323	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265315	FBtr0339324	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265316	FBtr0339325	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265317	FBtr0339326	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265318	FBtr0339329	64.00	85.00	86.00	62.00	99.00	88.00
FBgn0265338	FBtr0339404	5.00	2.00	4.00	5.00	4.00	6.00
FBgn0265339	FBtr0339405	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265340	FBtr0339421	18.00	15.00	9.00	6.00	15.00	20.00
FBgn0265341	FBtr0344611	0.00	0.00	0.00	0.00	1.00	1.00
FBgn0265342	FBtr0339413	5.00	7.00	4.00	4.00	6.00	3.00
FBgn0265343	FBtr0339415	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265344	FBtr0339414	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265345	FBtr0344612	31.00	31.00	43.00	37.00	40.00	48.00
FBgn0265346	FBtr0339469	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265347	FBtr0339468	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265348	FBtr0339470	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265349	FBtr0301936	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265351	FBtr0081863	377.00	489.00	552.00	546.00	609.00	525.00
FBgn0265356	FBtr0086572,FBtr0086573,FBtr0114622,FBtr0340447,FBtr0340448,FBtr0340449	318.00	14.00	35.00	257.00	50.00	91.00
FBgn0265362	FBtr0339490	157.00	167.00	163.00	169.00	172.00	188.00
FBgn0265363	FBtr0339553	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265364	FBtr0339554	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265365	FBtr0339556	0.00	1.00	0.00	0.00	0.00	1.00
FBgn0265366	FBtr0339566	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265367	FBtr0339568	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265368	FBtr0339569	0.00	0.00	1.00	0.00	0.00	0.00
FBgn0265369	FBtr0339570	1.00	0.00	0.00	0.00	0.00	1.00
FBgn0265370	FBtr0339573	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265371	FBtr0339584	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265372	FBtr0339587	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265373	FBtr0339579,FBtr0339580,FBtr0339581	0.00	0.00	0.00	1.00	0.00	1.00
FBgn0265374	FBtr0339586	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265375	FBtr0339632	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265376	FBtr0339604,FBtr0339605	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0265377	FBtr0339608,FBtr0339609	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265378	FBtr0344484	1.00	1.00	1.00	3.00	2.00	4.00
FBgn0265379	FBtr0339611	1.00	0.00	0.00	0.00	0.00	0.00
FBgn0265380	FBtr0339613	0.00	1.00	0.00	2.00	0.00	1.00
FBgn0265381	FBtr0339618	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265382	FBtr0339615	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265383	FBtr0339620	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265413	FBtr0339659,FBtr0339660,FBtr0339661,FBtr0340356,FBtr0340357	5840.03	6971.50	7182.95	6637.22	8222.68	7749.74
FBgn0265414	FBtr0339662	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265416	FBtr0339702,FBtr0339703	12.00	1.00	2.00	2.00	3.00	3.00
FBgn0265417	FBtr0339704	0.00	0.00	0.00	0.00	2.00	0.00
FBgn0265418	FBtr0339721	0.00	0.00	0.00	5.00	1.00	0.00
FBgn0265419	FBtr0339726,FBtr0345278	0.00	3.00	2.00	0.00	2.00	1.00
FBgn0265420	FBtr0339727	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265421	FBtr0339733	23.00	18.00	10.00	20.00	10.00	8.00
FBgn0265422	FBtr0339732	1332.00	1511.00	1186.00	1312.00	1273.00	1222.00
FBgn0265423	FBtr0339728	7.00	15.00	16.00	11.00	14.00	14.00
FBgn0265424	FBtr0339730	6.00	3.00	3.00	16.00	4.00	3.00
FBgn0265425	FBtr0339729	0.00	1.00	0.00	0.00	0.00	1.00
FBgn0265426	FBtr0344485	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265427	FBtr0339737	2.00	1.00	0.00	0.00	0.00	5.00
FBgn0265428	FBtr0339739	0.00	3.00	1.00	2.00	1.00	2.00
FBgn0265429	FBtr0339745	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265434	FBtr0072398,FBtr0072399,FBtr0100466,FBtr0100467,FBtr0302572,FBtr0302573,FBtr0302574,FBtr0302575,FBtr0306576	60686.00	51973.00	67922.00	59540.00	65993.00	65981.00
FBgn0265443	FBtr0339753	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265444	FBtr0339754	0.00	2.00	0.00	0.00	0.00	1.00
FBgn0265445	FBtr0339794	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265446	FBtr0339795	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265447	FBtr0339803,FBtr0344757	0.00	1.00	1.00	2.00	0.00	0.00
FBgn0265448	FBtr0339804	0.00	1.00	0.00	0.00	0.00	0.00
FBgn0265449	FBtr0339805	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265450	FBtr0339806	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265451	FBtr0339807	0.00	0.00	2.00	1.00	2.00	0.00
FBgn0265452	FBtr0339809	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265453	FBtr0339811	0.00	0.00	2.00	0.00	0.00	2.00
FBgn0265454	FBtr0339810	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265455	FBtr0339812	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265457	FBtr0339821,FBtr0339822,FBtr0339823	1.00	0.00	4.00	0.00	0.00	2.00
FBgn0265458	FBtr0339831	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265464	FBtr0071188	2538.00	2538.00	2960.00	2845.00	2790.00	2940.00
FBgn0265467	FBtr0339926	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265468	FBtr0339927	0.00	2.00	0.00	0.00	1.00	0.00
FBgn0265469	FBtr0339928	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265470	FBtr0339929	18.00	12.00	14.00	9.00	23.00	32.00
FBgn0265487	FBtr0086991,FBtr0086992,FBtr0086994,FBtr0306601,FBtr0306603,FBtr0306604,FBtr0306606,FBtr0310058,FBtr0310059,FBtr0310346,FBtr0336940,FBtr0336941,FBtr0336942	10181.00	12045.00	14402.00	12124.00	15137.00	15345.00
FBgn0265496	FBtr0339943	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0265497	FBtr0339944	15.00	14.00	29.00	15.00	19.00	26.00
FBgn0265498	FBtr0339952	18.00	12.00	21.00	13.00	37.00	33.00
FBgn0265499	FBtr0339963,FBtr0347284	224.00	227.00	187.00	225.00	197.00	168.00
FBgn0265500	FBtr0339989	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265508	FBtr0340008,FBtr0340009	0.00	1.00	3.00	1.00	5.00	6.00
FBgn0265509	FBtr0340010	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265510	FBtr0344759,FBtr0344760	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265511	FBtr0340012	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265512	FBtr0088369,FBtr0088370,FBtr0331945	604.00	723.00	1058.00	831.00	1161.00	1211.00
FBgn0265523	FBtr0333765,FBtr0333766,FBtr0333767,FBtr0333768	18782.00	18705.00	23045.94	20865.00	21319.00	22846.00
FBgn0265524	FBtr0340058	1.00	0.00	0.00	0.00	0.00	0.00
FBgn0265525	FBtr0340074	0.00	1.00	1.00	1.00	4.00	0.00
FBgn0265526	FBtr0340075	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265527	FBtr0340076	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265529	FBtr0340078,FBtr0340079	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265530	FBtr0340080	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265531	FBtr0340110	124.00	91.00	152.00	98.00	157.00	175.00
FBgn0265532	FBtr0340111	95.00	96.00	127.00	123.00	158.00	176.00
FBgn0265533	FBtr0340112,FBtr0340113	122.00	143.00	191.00	186.00	168.00	183.00
FBgn0265534	FBtr0340117,FBtr0340118	4.00	9.00	1.00	3.00	3.00	5.00
FBgn0265535	FBtr0340119	52.00	104.00	96.00	74.00	91.00	136.00
FBgn0265536	FBtr0340128	7.00	5.00	1.00	1.00	3.00	1.00
FBgn0265537	FBtr0340129	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265538	FBtr0445674	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265539	FBtr0340130	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265540	FBtr0340132,FBtr0344891	69.00	95.00	126.00	74.00	182.00	194.00
FBgn0265541	FBtr0340134,FBtr0345518	1.00	1.00	1.00	1.00	0.00	2.00
FBgn0265542	FBtr0340174	0.00	1.07	1.12	5.68	1.13	1.16
FBgn0265543	FBtr0340175	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265544	FBtr0340179	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265545	FBtr0340180	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265546	FBtr0340181	4.00	13.00	8.00	7.00	3.00	10.00
FBgn0265547	FBtr0340184	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265548	FBtr0340185	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265549	FBtr0340186	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265550	FBtr0340193	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265551	FBtr0340194	0.00	0.00	1.00	0.00	0.00	0.00
FBgn0265574	FBtr0072569,FBtr0300727	6137.00	5956.00	6380.00	6387.00	6321.00	6229.00
FBgn0265575	FBtr0340203,FBtr0340204,FBtr0340205,FBtr0340206	67.00	65.00	138.00	126.00	162.00	168.00
FBgn0265576	FBtr0340215	2.00	2.00	9.00	4.00	2.00	4.00
FBgn0265577	FBtr0475306	2.00	0.00	1.00	2.00	2.00	0.00
FBgn0265578	FBtr0340235	2.00	0.00	4.00	3.00	7.00	5.00
FBgn0265579	FBtr0340238	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265580	FBtr0340245	4.00	0.00	0.00	3.00	5.00	0.00
FBgn0265581	FBtr0340236	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265582	FBtr0340249	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265583	FBtr0340255	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265584	FBtr0340256,FBtr0344799	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265585	FBtr0340253	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265586	FBtr0340252	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265587	FBtr0340257	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265588	FBtr0340264,FBtr0345754,FBtr0347027	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265589	FBtr0340275	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265590	FBtr0340282	155.00	190.00	220.00	241.00	235.00	232.00
FBgn0265591	FBtr0340284	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265592	FBtr0340285	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265593	FBtr0340334	0.00	1.00	0.00	0.00	0.00	1.00
FBgn0265594	FBtr0340330	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265595	FBtr0340335,FBtr0340336,FBtr0340337,FBtr0340338,FBtr0340339,FBtr0340340	9.00	0.00	3.00	3.00	2.00	9.00
FBgn0265596	FBtr0340345	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265597	FBtr0340350,FBtr0340351,FBtr0340352,FBtr0340353,FBtr0340354,FBtr0340355	0.00	2.00	0.00	10.00	0.00	0.00
FBgn0265598	FBtr0340363,FBtr0340364,FBtr0340365,FBtr0340366,FBtr0340367	2193.29	2654.59	3513.32	3060.13	3330.03	3700.38
FBgn0265605	FBtr0087254,FBtr0300576	579.00	578.00	717.00	658.00	734.00	739.00
FBgn0265606	FBtr0083928	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265607	FBtr0303301,FBtr0340178	0.50	3.50	0.50	2.00	6.04	3.22
FBgn0265608	FBtr0340430	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265609	FBtr0340432	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265610	FBtr0340431	1.00	0.00	0.00	1.00	0.00	0.00
FBgn0265611	FBtr0340435	0.00	2.00	0.00	1.00	2.00	8.00
FBgn0265612	FBtr0340436	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265613	FBtr0340439	3.00	9.00	3.00	0.00	2.00	6.00
FBgn0265614	FBtr0340472	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265623	FBtr0087793,FBtr0300387,FBtr0330613	1426.00	1271.00	1682.00	1483.00	1457.00	1671.00
FBgn0265625	FBtr0340485	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265626	FBtr0340486	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265627	FBtr0340487,FBtr0342881	0.00	0.00	0.00	0.00	0.00	3.00
FBgn0265629	FBtr0340490	17.00	18.00	17.00	11.00	15.00	16.00
FBgn0265630	FBtr0340488,FBtr0340489	3446.00	2835.00	3301.00	3414.00	3079.00	3149.00
FBgn0265631	FBtr0340497	2.00	0.00	1.00	0.00	0.00	0.00
FBgn0265632	FBtr0340498	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265633	FBtr0340499	0.00	2.00	9.00	5.00	3.00	3.00
FBgn0265634	FBtr0340500	10.00	10.00	37.00	14.00	27.00	29.00
FBgn0265635	FBtr0340501	14.00	28.00	31.00	24.00	21.00	36.00
FBgn0265636	FBtr0340502	0.00	0.00	0.00	2.00	0.00	0.00
FBgn0265637	FBtr0340503	2.00	0.00	0.00	2.00	3.00	0.00
FBgn0265638	FBtr0340505	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265639	FBtr0340504	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265640	FBtr0340506	20.00	50.00	49.00	32.00	25.00	41.00
FBgn0265641	FBtr0340507	0.00	0.00	0.00	0.00	1.00	0.00
FBgn0265642	FBtr0340509	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265643	FBtr0340508	0.00	0.00	0.00	0.00	1.00	0.00
FBgn0265644	FBtr0340510	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265645	FBtr0340511	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265646	FBtr0340512	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265648	FBtr0340515	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0265649	FBtr0340514	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265650	FBtr0340516,FBtr0340517	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265651	FBtr0340518	10.00	18.00	21.00	14.00	25.00	24.00
FBgn0265652	FBtr0340519	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265653	FBtr0340520	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265654	FBtr0340521	0.00	3.00	3.00	0.00	3.00	0.00
FBgn0265655	FBtr0340522	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265656	FBtr0340523	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0265657	FBtr0340524	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265658	FBtr0340525	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265659	FBtr0340526	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0265660	FBtr0340527	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265661	FBtr0340528,FBtr0340529	0.00	0.00	0.00	1.00	0.00	0.00
FBgn0265662	FBtr0340531	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265663	FBtr0340601	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265664	FBtr0340602	0.00	1.00	0.00	0.00	0.00	2.00
FBgn0265665	FBtr0340535,FBtr0340536	1.00	1.00	2.00	5.00	1.00	2.00
FBgn0265666	FBtr0340537	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265667	FBtr0340538	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265668	FBtr0340573	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265669	FBtr0340579	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265670	FBtr0340567	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265671	FBtr0340578	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265672	FBtr0340569	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265673	FBtr0340566	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265674	FBtr0340568	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265675	FBtr0340593	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265676	FBtr0340591	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0265677	FBtr0340586	0.00	0.00	0.00	0.00	0.00	0.00
